date,text,sentiment,mood,clean_text,city,temp,humidity,weather
2009-06-03 00:33:46,someone needs to bring be drugs. i wish to not have a sore throat any longer advil/tylenol seem not not work anymore ,0,sad,someone needs to bring be drugs i wish to not have a sore throat any longer adviltylenol seem not not work anymore ,Jaipur,34.37,42,Clouds
2009-04-19 03:08:01,"happy at last! I have a picture already here in twitter,,, ",4,happy,happy at last i have a picture already here in twitter ,Lucknow,29.99,69,Clouds
2009-06-05 17:47:23,@pattiblaine Thanks! I'm trying to be a good patient ,4,happy, thanks im trying to be a good patient ,Delhi,34.12,51,Clouds
2009-06-16 13:27:37,"Lastnight...FCKING SUCKED. I balled my eyes out. I miss Alex a lot  &amp; Marybeth's a bitch, and no, I'm not cencoring it, &amp; IDGAF.",0,sad,lastnightfcking sucked i balled my eyes out i miss alex a lot  amp marybeths a bitch and no im not cencoring it amp idgaf,Mumbai,27.72,82,Clouds
2009-06-07 07:31:32,@Edwardo01 awwww what a shame... cant get that picture to work ,0,sad, awwww what a shame cant get that picture to work ,Bangalore,23.83,77,Clouds
2009-06-15 18:21:53,"@chrisaffair haha, I AM! but beware, its addicting ",4,happy, haha i am but beware its addicting ,Chennai,29.34,81,Clouds
2009-06-01 09:21:34,"@sweet_exile It really is quite a while!  Oh well, preview next week.",0,sad, it really is quite a while  oh well preview next week,Kolkata,28.74,81,Clouds
2009-06-23 16:25:10,is really BORED!!!   http://plurk.com/p/13cyrd,0,sad,is really bored   ,Hyderabad,23.13,89,Clouds
2009-06-21 00:42:23,im trying to convince alexis to stay up with me and ryan... i dont think its working so well! ,0,sad,im trying to convince alexis to stay up with me and ryan i dont think its working so well ,Pune,24.11,72,Clouds
2009-06-20 04:07:37,@mattfincham OH NO! not Tony  me sad now...,0,sad, oh no not tony  me sad now,Ahmedabad,31.42,58,Clouds
2009-05-30 06:28:51,@ObsessedDiamond http://www.alexandraburkeofficial.com/forums/ click 'register' and you're away!  Don't forget to introduce yourself!,4,happy,  click register and youre away  dont forget to introduce yourself,Jaipur,34.37,42,Clouds
2009-05-01 22:48:57,I swear there is something in this house that gives me THE worst headaches. ,0,sad,i swear there is something in this house that gives me the worst headaches ,Lucknow,29.99,69,Clouds
2009-06-16 11:27:21,@betsymaebartlet hurts even more when it's one of your best friends ,0,sad, hurts even more when its one of your best friends ,Delhi,34.12,51,Clouds
2009-06-04 08:59:26,@do0dlebugdebz of course! Hehee live the manga. Tho I haven't read all of em'  one of the best shojo's EVER.,4,happy, of course hehee live the manga tho i havent read all of em  one of the best shojos ever,Mumbai,27.72,82,Clouds
2009-05-29 01:19:32,Thanks to the following for their awesome input: @StealingTheSun @ElizabethJoan @Schonste @ms_treesap @Beaudine  Thank yous &lt;3,4,happy,thanks to the following for their awesome input       thank yous lt,Bangalore,23.83,77,Clouds
2009-06-07 10:10:09,"@lolitztoeknee Awww, I'm sorry ",0,sad, awww im sorry ,Chennai,29.34,81,Clouds
2009-05-30 19:20:20,I'm driving my JellyBean and eating them at the same time LOL dassss igggnant but cuuuze ,4,happy,im driving my jellybean and eating them at the same time lol dassss igggnant but cuuuze ,Kolkata,28.74,81,Clouds
2009-06-19 15:11:47,"#weekofwin I WON 2 sim cards  the blood the pain... I'm upset, feel robbed, but will continue for my search... N97box reviews to come ...",0,sad, i won  sim cards  the blood the pain im upset feel robbed but will continue for my search nbox reviews to come ,Hyderabad,23.13,89,Clouds
2009-06-17 03:16:30,typical - went home and got changed.  put my rugby jumper on cos i thought it was a bit chilly and now the suns out ,0,sad,typical  went home and got changed  put my rugby jumper on cos i thought it was a bit chilly and now the suns out ,Pune,24.11,72,Clouds
2009-05-28 23:05:10,@fashionismo ahhhh &quot;Sold Out&quot; ,0,sad, ahhhh quotsold outquot ,Ahmedabad,31.42,58,Clouds
2009-04-06 23:03:12,23 or 24ï¿½C possible today. Nice ,4,happy, or c possible today nice ,Jaipur,34.37,42,Clouds
2009-05-18 00:52:46,is wishing you a lovely evening ,4,happy,is wishing you a lovely evening ,Lucknow,29.99,69,Clouds
2009-06-01 16:03:31,"@FzMcFadden No worries, was looking for some retail activity  Thanks though",4,happy, no worries was looking for some retail activity  thanks though,Delhi,34.12,51,Clouds
2009-05-30 07:45:20,Stinkin' Rushkies score  1-1,0,sad,stinkin rushkies score  ,Mumbai,27.72,82,Clouds
2009-06-19 13:41:58,Having way too many issues with my macbook pro. and its been 4 days since i got it.  Going to the store tomorrow.,0,sad,having way too many issues with my macbook pro and its been  days since i got it  going to the store tomorrow,Bangalore,23.83,77,Clouds
2009-05-14 05:17:35,Finally at homeeeeeeeeeeeeeeeeeee ,4,happy,finally at homeeeeeeeeeeeeeeeeeee ,Chennai,29.34,81,Clouds
2009-04-18 21:12:22,"@garethb2  That's awesome, much love for the Gareth clan.",4,happy,  thats awesome much love for the gareth clan,Kolkata,28.74,81,Clouds
2009-06-01 03:59:29,@keza34 @pob34 dont worry  @Dojie likes me really ,4,happy,  dont worry   likes me really ,Hyderabad,23.13,89,Clouds
2009-06-22 15:43:53,@JenBunnyy i read jon and kate filed divorce papers this afternoon  plus a possible custody battle...i feel so bad for those adorable kids,0,sad, i read jon and kate filed divorce papers this afternoon  plus a possible custody battlei feel so bad for those adorable kids,Pune,24.11,72,Clouds
2009-05-03 04:00:47,mandy doens't even like noodles! that's insane! ,0,sad,mandy doenst even like noodles thats insane ,Ahmedabad,31.42,58,Clouds
2009-06-04 08:48:43,Doing my hair with my icky thumb was a challenge. Accidentally banged it and it's started bleeding again ,0,sad,doing my hair with my icky thumb was a challenge accidentally banged it and its started bleeding again ,Jaipur,34.37,42,Clouds
2009-06-06 22:23:29,"@10rdBen That, Sir Abraham, is a fantastic approach. Thank you. ",4,happy, that sir abraham is a fantastic approach thank you ,Lucknow,29.99,69,Clouds
2009-06-15 20:31:04,"@hotlantabuzz â¢ *blushing* Me too, me too!!!  Hahahaha",4,happy,  blushing me too me too  hahahaha,Delhi,34.12,51,Clouds
2009-05-29 10:34:56,"hillsong tom. night, and dad's birthday! i wish i could see him on his bday though. ",0,sad,hillsong tom night and dads birthday i wish i could see him on his bday though ,Mumbai,27.72,82,Clouds
2009-05-22 00:07:18,hate my sis ,0,sad,hate my sis ,Bangalore,23.83,77,Clouds
2009-06-01 09:23:34,"@Dribbby me too, its bad isn't it? doing well on your biology?  http://myloc.me/2hBr",4,happy, me too its bad isnt it doing well on your biology  ,Chennai,29.34,81,Clouds
2009-06-20 18:37:46,I am so stressed ,0,sad,i am so stressed ,Kolkata,28.74,81,Clouds
2009-05-30 08:02:15,@laurensbite What the....? I am so jealous! Where do we go for coverage? The &quot;go here for details&quot; wasn't clickable   Happy 4 you!!!!,0,sad, what the i am so jealous where do we go for coverage the quotgo here for detailsquot wasnt clickable   happy  you,Hyderabad,23.13,89,Clouds
2009-06-16 08:25:44,#Haveyouever dated a guy who has a better looking brother...dam this always happens 2 me ,0,sad, dated a guy who has a better looking brotherdam this always happens  me ,Pune,24.11,72,Clouds
2009-06-05 22:02:39,UP in 3d movie date ,4,happy,up in d movie date ,Ahmedabad,31.42,58,Clouds
2009-06-16 13:33:11,"@VintageQueen1 ooooh, poor megan.  braces aren't that bad...",0,sad, ooooh poor megan  braces arent that bad,Jaipur,34.37,42,Clouds
2009-06-15 05:58:52,Damn you bbs there is no parking ,0,sad,damn you bbs there is no parking ,Lucknow,29.99,69,Clouds
2009-06-16 06:10:44,"After 3 days of Safari 4 it seems as it finally grew up, and Firefox got fat and old ",0,sad,after  days of safari  it seems as it finally grew up and firefox got fat and old ,Delhi,34.12,51,Clouds
2009-05-30 00:52:48,@SaschaScarpulla i grew up with a siberian husky - spoiled me for life  love the name Valentino ,4,happy, i grew up with a siberian husky  spoiled me for life  love the name valentino ,Mumbai,27.72,82,Clouds
2009-06-01 04:45:58,Any plans for this weekend? I'm going to Tokyo. YAY! I can't wait for shopping at Forever21!!  Gonna have a girls night. maybe;),4,happy,any plans for this weekend im going to tokyo yay i cant wait for shopping at forever  gonna have a girls night maybe,Bangalore,23.83,77,Clouds
2009-05-29 17:17:01,"@mitchelmusso, but the previews are still awesome! ",4,happy, but the previews are still awesome ,Chennai,29.34,81,Clouds
2009-05-30 15:05:54,"At work, protecting the innocent weak from the guilty strong.  ",4,happy,at work protecting the innocent weak from the guilty strong  ,Kolkata,28.74,81,Clouds
2009-06-02 00:56:14,"@jakeashley http://twitpic.com/6gcq4 - it's freaking awesome,haha love the monacle ",4,happy,   its freaking awesomehaha love the monacle ,Hyderabad,23.13,89,Clouds
2009-06-18 15:16:32,I think a homeless person took a bath in my mouth while I was sleeping ,0,sad,i think a homeless person took a bath in my mouth while i was sleeping ,Pune,24.11,72,Clouds
2009-05-22 04:00:09,@JD_Faery battery pushing will be a global phenomenon by 2012 trust me ,4,happy, battery pushing will be a global phenomenon by  trust me ,Ahmedabad,31.42,58,Clouds
2009-05-30 18:52:23,@erincampos the rain is in the jar. my stupidity included ,0,sad, the rain is in the jar my stupidity included ,Jaipur,34.37,42,Clouds
2009-05-02 06:30:39,@Lipvixen Did your Curves Lady look like Summer Glau?  Knowing the answer is probably 'no' ,0,sad, did your curves lady look like summer glau  knowing the answer is probably no ,Lucknow,29.99,69,Clouds
2009-06-15 05:14:24,MMMMM.... i-ceam woo finished the preface of twific production ,4,happy,mmmmm iceam woo finished the preface of twific production ,Delhi,34.12,51,Clouds
2009-06-15 15:27:34,@TheEllenShow I wish I was in Chicago ,0,sad, i wish i was in chicago ,Mumbai,27.72,82,Clouds
2009-04-18 15:25:18,@MarianSpier I want to come to the lecture so keep me posted ,4,happy, i want to come to the lecture so keep me posted ,Bangalore,23.83,77,Clouds
2009-05-31 12:40:30,Busy Busy weekend! Wow! Just finished a cake smash shoot for my son's 2nd birthday this week. Messy fun was had by all ,4,happy,busy busy weekend wow just finished a cake smash shoot for my sons nd birthday this week messy fun was had by all ,Chennai,29.34,81,Clouds
2009-06-15 04:02:36,@MupNorth better than this place...ew   i just need to ask about the area..i really don't know london...oh also if they allow pets!!! ;),0,sad, better than this placeew   i just need to ask about the areai really dont know londonoh also if they allow pets ,Kolkata,28.74,81,Clouds
2009-06-03 01:22:25,"i ask ah man why life so boring, if its because we poor ppl. he said YUP WE = NO JOB, NO MONEY = NO LIFE ",0,sad,i ask ah man why life so boring if its because we poor ppl he said yup we  no job no money  no life ,Hyderabad,23.13,89,Clouds
2009-06-07 16:54:26,"@BondiVet Sean has something for you, make sure he passes it on this week... ",4,happy, sean has something for you make sure he passes it on this week ,Pune,24.11,72,Clouds
2009-05-28 23:23:00,@smilingme76 haha thanks ,4,happy, haha thanks ,Ahmedabad,31.42,58,Clouds
2009-05-17 11:41:05,@TJThyne Congrats on the renewal! I'm so excited that I get to keep my &quot;Hodgie&quot; for at least two more years! ,4,happy, congrats on the renewal im so excited that i get to keep my quothodgiequot for at least two more years ,Jaipur,34.37,42,Clouds
2009-05-26 23:09:49,I'm home. . . . . ,4,happy,im home     ,Lucknow,29.99,69,Clouds
2009-05-31 07:05:47,Chilling in the garden ,4,happy,chilling in the garden ,Delhi,34.12,51,Clouds
2009-06-04 22:41:19,"@michiev why, thank you!  ",4,happy, why thank you  ,Mumbai,27.72,82,Clouds
2009-06-07 14:48:27,"@umado Sadly I didn't have a Fred, or a Barney, or a Betty   Pics will be up on the BBC Cornwall website tomorrow!",0,sad, sadly i didnt have a fred or a barney or a betty   pics will be up on the bbc cornwall website tomorrow,Bangalore,23.83,77,Clouds
2009-06-02 01:07:04,CL Sweet ,4,happy,cl sweet ,Chennai,29.34,81,Clouds
2009-05-31 14:08:58,feeling a little crafty. ,4,happy,feeling a little crafty ,Kolkata,28.74,81,Clouds
2009-06-25 03:24:59,"aww mann, my i-pod ear phones just bummed out. damm u apple!!! ",0,sad,aww mann my ipod ear phones just bummed out damm u apple ,Hyderabad,23.13,89,Clouds
2009-06-21 02:50:59,@jo_whit  Of course I do.,0,sad,  of course i do,Pune,24.11,72,Clouds
2009-06-01 06:50:23,Summer of checking out colleges back east for &quot;T&quot;. Graduating class of 2010... Holy shit!  ,0,sad,summer of checking out colleges back east for quottquot graduating class of  holy shit  ,Ahmedabad,31.42,58,Clouds
2009-06-06 23:41:11,"@wendywings hehe, better than nothing! What did you end up baking? ",4,happy, hehe better than nothing what did you end up baking ,Jaipur,34.37,42,Clouds
2009-06-18 21:11:04,@sherwinsteel and I still didn't get anything ,0,sad, and i still didnt get anything ,Lucknow,29.99,69,Clouds
2009-05-31 07:09:45,"@nellleo If you have any Lotus Connections questions, let me know and I can answer them! ",4,happy, if you have any lotus connections questions let me know and i can answer them ,Delhi,34.12,51,Clouds
2009-04-07 06:49:47,"@Pandaran Coffee, for now!  I probably have enough tequila in my liver to tide me over for a while ",4,happy, coffee for now  i probably have enough tequila in my liver to tide me over for a while ,Mumbai,27.72,82,Clouds
2009-05-14 07:27:58,I wish today was bagel day ,0,sad,i wish today was bagel day ,Bangalore,23.83,77,Clouds
2009-05-30 02:15:20,@bethbabezz did you have a good time at the party beth? ,4,happy, did you have a good time at the party beth ,Chennai,29.34,81,Clouds
2009-06-03 06:40:52,"@tommcfly  Tom, I guess you aren't photogenic, because you live is beautiful, perfect. you surprised me ",4,happy,  tom i guess you arent photogenic because you live is beautiful perfect you surprised me ,Kolkata,28.74,81,Clouds
2009-06-03 06:48:51,yay new addition to my sims family!! i dont want the baby to grow up ,0,sad,yay new addition to my sims family i dont want the baby to grow up ,Hyderabad,23.13,89,Clouds
2009-06-02 19:57:38,Hair came out ok...short and sassy ,4,happy,hair came out okshort and sassy ,Pune,24.11,72,Clouds
2009-06-02 17:32:45,Download Opera Browser Free! Supporting Web Standards   http://bit.ly/w1WIR,4,happy,download opera browser free supporting web standards   ,Ahmedabad,31.42,58,Clouds
2009-06-07 02:44:23,hungova n feelin very sorry 4 maself!! had a wicked nyt wit the girlies tho! luv them soooooo much ,4,happy,hungova n feelin very sorry  maself had a wicked nyt wit the girlies tho luv them soooooo much ,Jaipur,34.37,42,Clouds
2009-05-31 11:48:13,@rockinrose theres no such thing as chicargin ,4,happy, theres no such thing as chicargin ,Lucknow,29.99,69,Clouds
